word|kana|common_flag
泪|なみだ|false
泰|タイ|false
泰山|たいざん|false
泳ぎ|およぎ|true
泳ぐ|およぐ|true
洋|なだ|false
洋上|ようじょう|true
洋室|ようしつ|true
洋式|ようしき|true
洋書|ようしょ|true
洋服|ようふく|true
洋杯|コップ|false
洋楽|ようがく|true
洋画|ようが|true
洋盃|コップ|false
洋袴|ズボン|false
洋裁|ようさい|true
洋酒|ようしゅ|true
洋間|ようま|true
洋風|ようふう|true
洋食|ようしょく|true
洒落|しゃれ|true
洒落る|しゃれる|true
洗いもの|あらいもの|false
洗いもん|あらいもの|false
洗い上げる|あらいあげる|true
洗い物|あらいもの|true
洗う|あらう|true
洗たく|せんたく|false
洗たく機|せんたくき|false
洗剤|せんざい|true
洗浄|せんじょう|true
洗浄剤|せんじょうざい|true
洗湯|せんとう|false
洗濯|せんたく|true
洗濯もの|せんたくもの|false
洗濯もん|せんたくもの|false
洗濯機|せんたくき|true
洗濯物|せんたくもの|true
洗煉|せんれん|false
洗物|あらいもの|false
洗礼|せんれい|true
洗練|せんれん|true
洗脳|せんのう|true
洗錬|せんれん|false
洗面|せんめん|true
洗面器|せんめんき|true
洗面所|せんめんじょ|true
洗髪|せんぱつ|true
洞|ほら|true
洞くつ|どうくつ|false
洞察|どうさつ|true
洞穴|ほらあな|true
洞窟|どうくつ|true
洟水|はなみず|false
津波|つなみ|true
津浪|つなみ|false
洩らす|もらす|false
洩る|もる|false
洩れる|もれる|false
洪水|こうずい|true
洲|しゅう|false
洵に|まことに|false
活かす|いかす|false
活き|いき|false
活きいき|いきいき|false
活きる|いきる|false
活き活き|いきいき|false
活ける|いける|false
活け花|いけばな|false
活力|かつりょく|true
活動|かつどう|true
活動家|かつどうか|true
活字|かつじ|true
活性|かっせい|true
活気|かっき|true
活況|かっきょう|true
活溌|かっぱつ|false
活潑|かっぱつ|false
活用|かつよう|true
活発|かっぱつ|true
活花|いけばな|false
活路|かつろ|true
活躍|かつやく|true
派|は|true
派兵|はへい|true
派出所|はしゅつじょ|true
派手|はで|true
派生|はせい|true
派遣|はけん|true
派閥|はばつ|true
流|りゅう|true
流し|ながし|true
流す|ながす|true
流ちょう|りゅうちょう|false
流れ|ながれ|true
流れる|ながれる|true
流れ星|ながれぼし|true
流れ込む|ながれこむ|true
流入|りゅうにゅう|true
流出|りゅうしゅつ|true
流動|りゅうどう|true
流動的|りゅうどうてき|true
流域|りゅういき|true
流暢|りゅうちょう|true
流氷|りゅうひょう|true
流派|りゅうは|true
流浪|るろう|true
流用|りゅうよう|true
流石|さすが|true
流血|りゅうけつ|true
流行|りゅうこう|true
流行る|はやる|true
流行歌|りゅうこうか|true
流通|りゅうつう|true
浄い|きよい|false
浄化|じょうか|true
浄化槽|じょうかそう|true
浄土|じょうど|true
浄土真宗|じょうどしんしゅう|true
浄水|じょうすい|true
浅い|あさい|true
浅はか|あさはか|true
浅墓|あさはか|false
浅瀬|あさせ|true
浅見|せんけん|true
浅黒い|あさぐろい|true
浚う|さらう|true
浜|はま|true
浜べ|はまべ|false
浜松|はままつ|true
浜辺|はまべ|true
浦|うら|true
浪|なみ|false
浪人|ろうにん|true
浪曼|ロマン|false
浪漫|ロマン|false
浪花|なにわ|false
浪華|なにわ|false
浪費|ろうひ|true
浪速|なにわ|false
浮かびあがる|うかびあがる|false
浮かび上がる|うかびあがる|true
浮かび上る|うかびあがる|false
浮かぶ|うかぶ|true
浮かべる|うかべる|true
浮かれる|うかれる|true
浮き|うき|true
浮き彫|うきぼり|false
浮き彫り|うきぼり|true
浮き浮き|うきうき|false
浮く|うく|true
浮びあがる|うかびあがる|false
浮び上がる|うかびあがる|false
浮び上る|うかびあがる|false
浮ぶ|うかぶ|false
浮べる|うかべる|false
浮上|ふじょう|true
浮世絵|うきよえ|true
浮動票|ふどうひょう|true
浮子|うき|false
浮彫|うきぼり|false
浮彫り|うきぼり|false
浮揚|ふよう|true
浮気|うわき|true
浮氣|うわき|false
浮沈|ふちん|true
浮浪者|ふろうしゃ|true
浮游|ふゆう|false
浮腫|むくみ|false
浮腫み|むくみ|false
浮遊|ふゆう|true
浴びせる|あびせる|true
浴びる|あびる|true
浴場|よくじょう|true
浴室|よくしつ|true
浴槽|よくそう|true
浴衣|ゆかた|true
海|うみ|true
海べ|うみべ|false
海上|かいじょう|true
海上保安庁|かいじょうほあんちょう|true
海上自衛隊|かいじょうじえいたい|true
海中|かいちゅう|true
海兵隊|かいへいたい|true
海嘯|つなみ|false
海域|かいいき|true
海外|かいがい|true
海外出張|かいがいしゅっちょう|true
海外旅行|かいがいりょこう|true
海岸|かいがん|true
海岸線|かいがんせん|true
海峡|かいきょう|true
海底|かいてい|true
海戦|かいせん|true
海抜|かいばつ|true
海月|クラゲ|false
海水|かいすい|true
海水浴|かいすいよく|true
海水浴場|かいすいよくじょう|true
海洋|かいよう|true
海流|かいりゅう|true
海浜|かいひん|true
海溝|かいこう|true
海王星|かいおうせい|true
海産物|かいさんぶつ|true
海石榴|つばき|false
海老|えび|true
海苔|のり|true
海藻|かいそう|true
海豚|いるか|false
海賊|かいぞく|true
海路|かいろ|true
海軍|かいぐん|true
海辺|うみべ|true
海運|かいうん|true
海道|かいどう|true
海邊|うみべ|false
海難|かいなん|true
海面|かいめん|true
浸かる|つかる|true
浸ける|つける|false
浸す|ひたす|true
浸みる|しみる|false
浸る|ひたる|true
浸水|しんすい|true
浸蝕|しんしょく|false
浸透|しんとう|true
浸食|しんしょく|true
消える|きえる|true
消しごむ|けしゴム|false
消しゴム|けしゴム|true
消し印|けしいん|false
消す|けす|true
消ゴム|けしゴム|false
消化|しょうか|true
消化器|しょうかき|true
消印|けしいん|true
消去|しょうきょ|true
消息|しょうそく|true
消息筋|しょうそくすじ|true
消極|しょうきょく|true
消極的|しょうきょくてき|true
消毒|しょうどく|true
消滅|しょうめつ|true
消火|しょうか|true
消火器|しょうかき|true
消灯|しょうとう|true
消燈|しょうとう|false
消耗|しょうもう|true
消耗品|しょうもうひん|true
消費|しょうひ|true
消費材|しょうひざい|false
消費税|しょうひぜい|true
消費者|しょうひしゃ|true
消費財|しょうひざい|true
消防|しょうぼう|true
消防庁|しょうぼうちょう|true
消防署|しょうぼうしょ|true
消防車|しょうぼうしゃ|true
涌く|わく|false
涌水|ゆうすい|false
涎|よだれ|true
涕|なみだ|false
涙|なみだ|true
涙ぐましい|なみだぐましい|true
涙声|なみだごえ|true
涯|はて|false
涯て|はて|false
液|えき|true
液|しる|false
液体|えきたい|true
液化|えきか|true
液晶|えきしょう|true
涸渇|こかつ|false
涼しい|すずしい|true
涼む|すずむ|true
涼風|りょうふう|true
淀む|よどむ|false
淋しい|さびしい|true
淋巴|リンパ|false
淑やか|しとやか|true
淑女|しゅくじょ|true
淑徳|しゅくとく|true
淘る|ゆる|false
淡々|たんたん|true
淡い|あわい|true
淡水|たんすい|true
淡泊|たんぱく|false
淡淡|たんたん|false
淡白|たんぱく|true
淡薄|たんぱく|false
深い|ふかい|true
深ける|ふける|false
深さ|ふかさ|true
深まる|ふかまる|true
深み|ふかみ|true
深める|ふかめる|true
深切|しんせつ|false
深刻|しんこく|true
深刻化|しんこくか|true
深味|ふかみ|false
深夜|しんや|true
深層|しんそう|true
深山|みやま|true
深度|しんど|true
深海|しんかい|true
淵|ふち|true
混える|まじえる|false
混ざる|まざる|true
混じり|まじり|false
混じる|まじる|true
混ぜもの|まぜもの|false
混ぜる|まぜる|true
混ぜ合わす|まぜあわす|true
混ぜ物|まぜもの|true
混む|こむ|true
混る|まじる|false
混乱|こんらん|true
混入|こんにゅう|true
混凝土|コンクリート|false
混合|こんごう|true
混同|こんどう|true
混成|こんせい|true
混戦|こんせん|true
混紡|こんぼう|true
混血|こんけつ|true
混迷|こんめい|true
混雑|こんざつ|true
淺見|せんけん|false
添い|ぞい|false
添う|そう|true
添える|そえる|true
添乗|てんじょう|true
添付|てんぷ|true
添削|てんさく|true
添加|てんか|true
添加物|てんかぶつ|true
添附|てんぷ|false
清々しい|すがすがしい|true
清い|きよい|true
清ます|すます|false
清む|すむ|false
清らか|きよらか|true
清廉|せいれん|true
清掃|せいそう|true
清新|せいしん|true
清書|せいしょ|true
清流|せいりゅう|true
清浄|せいじょう|true
清涼|せいりょう|true
清清しい|すがすがしい|false
清潔|せいけつ|true
清澄|せいちょう|true
清算|せいさん|true
清貧|せいひん|true
清酒|せいしゅ|true
渇き|かわき|true
渇く|かわく|true
渇望|かつぼう|true
渇水|かっすい|true
済う|すくう|false
済す|すます|false
済ます|すます|true
済ませる|すませる|true
済まない|すまない|true
済みません|すみません|true
済む|すむ|true
済われる|すくわれる|false
渉る|わたる|false
渉外|しょうがい|true
渊|ふち|false
渋い|しぶい|true
渋る|しぶる|true
渋滞|じゅうたい|true
渋谷|しぶや|true
渋面|じゅうめん|true
渓|たに|false
渓流|けいりゅう|true
渓谷|けいこく|true
渕|ふち|false
渚|なぎさ|true
減らす|へらす|true
減る|へる|true
減価償却|げんかしょうきゃく|true
減俸|げんぽう|true
減免|げんめん|true
減反|げんたん|true
減収|げんしゅう|true
減員|げんいん|true
減少|げんしょう|true
減段|げんたん|false
減点|げんてん|true
減産|げんさん|true
減益|げんえき|true
減税|げんぜい|true
減給|げんきゅう|true
減退|げんたい|true
減速|げんそく|true
減量|げんりょう|true
減額|げんがく|true
渡し|わたし|true
渡し舟|わたしぶね|false
渡し船|わたしぶね|true
渡す|わたす|true
渡り|わたり|true
渡り鳥|わたりどり|true
渡る|わたる|true
渡来|とらい|true
渡航|とこう|true
渦|うず|true
渦中|かちゅう|true
渦巻|うずまき|false
渦巻き|うずまき|true
温い|ぬるい|true
温かい|あたたかい|true
温まる|あたたまる|true
温める|あたためる|true
温もり|ぬくもり|true
温健|おんけん|false
温厚|おんこう|true
温和|おんわ|true
温和しい|おとなしい|false
温存|おんぞん|true
温室|おんしつ|true
温帯|おんたい|true
温床|おんしょう|true
温度|おんど|true
温度計|おんどけい|true
温暖|おんだん|true
温柔しい|おとなしい|false
温泉|おんせん|true
渫う|さらう|false
測りしれない|はかりしれない|false
測り知れない|はかりしれない|false
測る|はかる|true
測候所|そっこうじょ|true
測定|そくてい|true
測量|そくりょう|true
港|みなと|true
港内|こうない|true
港湾|こうわん|true
游ぎ|およぎ|false
游ぐ|およぐ|false
游撃|ゆうげき|false
渾て|すべて|false
渾名|あだな|false
湊|みなと|false
湍|せ|false
湖|みずうみ|true
湖水|こすい|true
湖沼|こしょう|true
湖畔|こはん|true
湧く|わく|true
湧水|ゆうすい|true
湮滅|いんめつ|false
湯|ゆ|true
湯のみ|ゆのみ|true
湯呑|ゆのみ|false
湯呑み|ゆのみ|false
湯気|ゆげ|true
湯沸かし器|ゆわかしき|true
湯沸かし機|ゆわかしき|false
湯沸し器|ゆわかしき|false
湯沸し機|ゆわかしき|false
湯沸器|ゆわかしき|false
湯治|とうじ|true
湯飲|ゆのみ|false
湯飲み|ゆのみ|true
湾|わん|true
湾岸|わんがん|true
湾曲|わんきょく|true
湿しん|しっしん|false
湿っぽい|しめっぽい|true
湿る|しめる|true
湿原|しつげん|true
湿地|しっち|true
湿度|しつど|true
湿気|しっけ|true
湿疹|しっしん|true
満々|まんまん|true
満たす|みたす|true
満ちる|みちる|true
満ち潮|まんちょう|false
満了|まんりょう|true
満俺|マンガン|false
満員|まんいん|true
満員電車|まんいんでんしゃ|true
満喫|まんきつ|true
満場|まんじょう|true
満場一致|まんじょういっち|true
満塁|まんるい|true
満席|まんせき|true
満悦|まんえつ|true
満更|まんざら|true
満月|まんげつ|true
満期|まんき|true
満杯|まんぱい|true
満満|まんまん|false
満潮|まんちょう|true
満点|まんてん|true
満腹|まんぷく|true
