0;ja;fr;sounds;notes;JLPT;tags
36177;映画は何時からですか？映画は何時から始まるか知っていますか？;What time does the movie begin? > Do you know what time the movie begins?;[sound:glossika_ja-1932.ogg];;;glossika
36178;映画は何時に始まりますか。;What time does the movie start?;[sound:tatoeba_mizu_4265918.ogg];;;tatoeba
36179;映画は面白かったですか？;Did you enjoy the movies?;[sound:tatoeba_mizu_189306.ogg];;;tatoeba
36180;映画をダウンロードするのは時間がかかる。;It takes a lot of time to download movies.;[sound:jpod101_lessons-examples_3073.ogg];;;jpod101_lessons-examples
36181;映画を字幕なしで見るのは、これが初めてだった。;This was my first time to watch a movie without subtitles.;[sound:satori_reader_2_映画を字幕な__めてだった。.ogg];;;satori_reader
36182;映画を、字幕なしで見るのは、初めてだった。;It was my first time to watch a movie without subtitles.;[sound:satori_reader_2_映画を、字幕__めてだった。.ogg];;;satori_reader
36183;映画を見たくないです。;I don't want to watch films.;[sound:lingodeer_jp-s-2627.ogg];;;lingodeer
36184;映画を見ている女の人は、田中さんのお母さんだろう。;The woman who is watching the movie is Tanaka-san's mother, right?;[sound:bunpro_映画を見ている女の人は、田中さんのお母さんだろう。.ogg];;;bunpro
36185;映画を見てから、帰ります。;After watching the movie, I will go home.;[sound:bunpro_映画を見てから、帰ります。.ogg];;;bunpro
36186;映画を見て、面白がっています。;To watch a movie and show signs of interest.;[sound:bunpro_映画を見て、面白がっています。.ogg];;;bunpro
36187;映画を見に行きたいですが、暇がありません。;Although I want to watch the film, I don't have the time.;[sound:lingodeer_jp-s-2777.ogg];;;lingodeer
36188;映画を見に行きましょう。この映画は面白いらしいですよ。;Let's go and see that movie. It's supposed to be good.;[sound:glossika_ja-1881.ogg];;;glossika
36189;映画を見に行きますか？;Do you ever go to the movies?;[sound:glossika_ja-0406.ogg];;;glossika
36190;映画を見に行きませんか。;Won't you go watch a movie [with me]?;[sound:bunpro_映画を見に行きませんか。.ogg];;;bunpro
36191;映画を見に行くのが好きだけど、いいのがない。;I like to go watch movies, but there aren't any good ones.;[sound:bunpro_映画を見に行くのが好きだけど、いいのがない。.ogg];;;bunpro
36192;映画を見に行った。;I went to watch a movie.;[sound:bunpro_映画を見に行った。.ogg];;;bunpro
36194;映画女優;movie actress;[sound:jpod101_word-list_251923.ogg];;;jpod101_word-list
36195;映画自体は面白くなかったですが、音楽は好きです。;The movie itself wasn't very good, but I loved the music.;[sound:glossika_ja-2357.ogg];;;glossika
36196;映画観る前に原作読んどけばよかった。;I should've read the original work before watching the movie.;[sound:tatoeba_yomi_3143664.ogg];;;tatoeba tatoeba/yomi
36197;映画館があります。;There is a movie theater.;[sound:bunpro_映画館があります。.ogg];;;bunpro
36198;映画館から図書館まで自転車で来ました。;I rode a bike from the cinema to the library.;[sound:lingodeer_jp-s-2161.ogg];;;lingodeer
36199;映画館で人々が映画を見ている。;The people are watching a movie at a movie theater.;[sound:jpod101_word-list_206265.ogg];;;jpod101_word-list
36200;映画館で新作映画を見た。;I watched a new film at the movie theater.;[sound:anki5k_rec1409113239.ogg];;;anki5k
36202;映画館にいる人たち;people in a movie theater;[sound:jpod101_word-list_206217.ogg];;;jpod101_word-list
36203;映画館にはあまり行かない。;;[sound:jap_online_br_781.ogg];;;jap_online_br
36205;映画館の前にだれもいません。;There is no one in front of the cinema.;[sound:lingodeer_jp-s-3025.ogg];;;lingodeer
36206;映画館の座席を予約する。;(I) reserve seats at a movie theater.;[sound:jpod101_lessons-examples_2440.ogg];;;jpod101_lessons-examples
36207;映画館はあそこです。;The cinema is over there.;[sound:lingodeer_jp-s-2977.ogg];;;lingodeer
36208;映画館はがらがらでした。;The movie theater was not crowded at all.;[sound:iknow_words_js01806a.ogg];;;iknow_words
36209;映画館はそこです。;The cinema is there.;[sound:lingodeer_jp-s-1923.ogg];;;lingodeer
36210;映画館はどこですか。;Where is the cinema?;[sound:lingodeer_jp-s-1922.ogg];;;lingodeer
36211;映画館は駅から近いの？;Is the movie theater near the station?;[sound:tatoeba_yomi_3850777.ogg];;;tatoeba tatoeba/yomi
36212;映画館へ映画を見に行きます。;I'm going to the cinema to watch a film.;[sound:lingodeer_jp-s-2478.ogg];;;lingodeer
36213;映画館内は全て禁煙です。;Smoking is prohibited throughout the entire movie theater.;[sound:jpod101_lessons-examples_6669.ogg];;;jpod101_lessons-examples
36214;春;spring time;[sound:jpod101_word-list_824583.ogg];;;jpod101_word-list
36217;春が過ぎ、夏になった。;Spring passed, and it became summer.;[sound:anki5k_rec1408773751.ogg];;;anki5k
36218;春だなぁと思える、とてもすがすがしい朝だった。;"It was a very refreshing morning that makes one think, ""It's spring, isn't it!"" (see note)";[sound:satori_reader_15_春だなぁと思__い朝だった。.ogg];;;satori_reader
36219;春と秋ではどっちが好き？;Which do you prefer, spring or autumn?;[sound:tatoeba_yomi_3114624.ogg];;;tatoeba tatoeba/yomi
36223;春になると、暖かくなります。;It gets warm as soon as spring comes.;[sound:lingodeer_jp-s-986.ogg];;;lingodeer
36224;春になると、花が咲きます。;Flowers bloom as soon as spring comes.;[sound:lingodeer_jp-s-985.ogg];;;lingodeer
36225;春になると蕾が膨らみ始める。;In spring, buds start swelling.;[sound:anki5k_rec1409012442.ogg];;;anki5k
36226;春には桜が咲く。;In spring, the cherry blossoms bloom.;[sound:anki5k_rec1408776475.ogg];;;anki5k
36227;春に咲く花;spring flowers;[sound:jpod101_word-list_253011.ogg];;;jpod101_word-list
36228;春に引っ越しをする。;We’re going to move out in spring.;[sound:anki5k_rec1408936224.ogg];;;anki5k
36229;春に花を見に行きました。;I went flower-watching in spring.;[sound:lingodeer_jp-s-2483.ogg];;;lingodeer
36230;春の太陽が雪を溶かしました。;The spring sun has melted the snow.;[sound:iknow_words_js01494a.ogg];;;iknow_words
36231;春の　青い草の上で　走るのが　だいすきだ。;I like running atop the green grass of spring.;[sound:humanjapanese_describing-haruno-aoikusanouede-hashirunoga-sukida.ogg];;;humanJapanese
36232;春はいっぺんに花が咲く。;Flowers bloom all at once in spring.;[sound:iknow_words_js03531a.ogg];;;iknow_words
36233;春は、人事異動が多い。;There are lots of personnel transfers in spring.;[sound:jpod101_lessons-examples_5141.ogg];;;jpod101_lessons-examples
36234;春は　今月から　だよ。森でハイキングしようか。;Spring starts this month. Shall we go hiking in the forest?;[sound:humanjapanese_waga-haruha-kongetsukara-dayo--moridehaikingushiyouka.ogg];;;humanJapanese
36235;春は寒くないです。;Spring is not cold.;[sound:lingodeer_jp-s-2191.ogg];;;lingodeer
36236;春は暖かい;Spring is warm.;[sound:jpod101_lessons-examples_8733.ogg];;;jpod101_lessons-examples
36237;春は暖かいです。;Spring is warm.;[sound:lingodeer_jp-s-109.ogg];;;lingodeer
36238;春休みは、好きな休みです。;Spring break is my favorite school holiday.;[sound:jpod101_word-list_549484.ogg];;;jpod101_word-list
36239;春分の日は毎年3月20日頃です。;The Vernal Equinox Day is around March 20th every year.;[sound:anki10k_5815s.ogg];;;iknow_words
36240;春夏秋冬の移り変わりを見るのが大好きです。;I love to see how four seasons change.;[sound:iknow_words_js03660a.ogg];;;iknow_words
36241;春巻きってなんで春巻きっていうか知ってる？;Do you know why spring rolls are called spring rolls?;[sound:tatoeba_yomi_3702226.ogg];;;tatoeba tatoeba/yomi
36242;春雨がしとしと降っています;Spring rain gently falls.;[sound:anki10k_js03803a.ogg];;;anki10k
36243;昨今物価が非常に高い。;Nowadays, the prices are very expensive.;[sound:anki5k_rec1409193275.ogg];;;anki5k
36245;昨夜スーパーへ買い物しに行きました。;;[sound:jap_online_br_505.ogg];;;jap_online_br
36246;昨夜のパーティーはとても楽しかったです。;We enjoyed the party last night.;[sound:glossika_ja-0572.ogg];;;glossika
36247;昨夜のパーティーはとても盛り上がったな。;The party last night was very exciting.;[sound:iknow_words_js03933a.ogg];;;iknow_words
36248;昨夜の列車事故の原因は不明だった。;The cause of the train accident last night was unknown.;[sound:anki5k_rec1409178010.ogg];;;anki5k
36249;昨夜の台風で電車が遅れている。;The train is late because of last night's typhoon.;[sound:iknow_words_a349bod68s.ogg];;;iknow_words
36250;昨夜の台風で電車が遅れているね。;The train is late because of last night's typhoon.;[sound:anki10k_5476s.ogg];;;anki10k
36251;昨夜の恐怖は薄れ、なぜか悲しみのような感情が、私の中に残っていた。;The fear from last night faded, and for some reason an emotion like sadness was remaining inside of me.;[sound:satori_reader_5_昨夜の恐怖は__残っていた。.ogg];;;satori_reader
36252;昨夜の飲み会には二十人ぐらい集まった。;We had about twenty people at the party last night.;[sound:anki5k_rec1409179186.ogg];;;anki5k
36253;昨夜はテレビで喜劇を見たよ。;I watched a comedy show on TV last night.;[sound:iknow_words_js03020a.ogg];;;iknow_words
36254;昨夜はほとんど眠れなかった。;I slept very little last night.;[sound:anki5k_rec1409182107.ogg];;;anki5k
36255;昨夜は凄い雨だった。;It was raining very hard last night.;[sound:anki5k_rec1408768292.ogg];;;anki5k
36256;昨夜は十一時に寝た。;I went to bed at 11 p.m. last night.;[sound:anki5k_rec1408771725.ogg];;;anki5k
36257;昨夜は友達の家で晩ご飯をご馳走になった。;I was invited to dinner at my friend’s place.;[sound:anki5k_rec1409179234.ogg];;;anki5k
36258;昨夜は夜中に何度も目が覚めてしまった。;I woke up several times last night.;[sound:anki5k_rec1409118435.ogg];;;anki5k
36259;昨夜は涼しかったので、走りに行きました。;It was cool out last night, so I went running.;[sound:iknow_words_d73ifj3h6g.ogg];;;iknow_words
36260;昨夜は眠りが足りなかった。;I didn’t get enough sleep last night.;[sound:anki5k_rec1409197048.ogg];;;anki5k
36261;昨夜、事件が起こった。;An incident occured last night.;[sound:jpod101_lessons-examples_2949.ogg];;;jpod101_lessons-examples
36262;昨夜大きな地震があった。;There was a big earthquake last night.;[sound:anki5k_rec1408934161.ogg];;;anki5k
36263;昨夜女性が三人の男に襲われた。;A woman was attacked by three men last night.;[sound:anki5k_rec1408944540.ogg];;;anki5k
36264;昨夜恐ろしい夢を見た。;I had a terrible dream last night.;[sound:iknow_words_js01109a.ogg];;;iknow_words
36265;昨夜、流れ星を見ました。;I saw a shooting star last night.;[sound:iknow_words_js09517a.ogg];;;iknow_words
36266;昨夜、自転車の盗難にあったよ。;My bicycle was stolen last night.;[sound:iknow_words_js01991a.ogg];;;iknow_words
36267;昨夜、飛ぶ夢を見ました。;Last night I dreamed that I could fly.;[sound:jpod101_word-list_555317.ogg];;;jpod101_word-list
36268;昨年この地域で大地震がありました。;There was a major earthquake in this area last year.;[sound:anki5k_rec1408922294.ogg];;;anki5k
36270;昨年の会社の売り上げを見たときは、かなり心配でした。;We were extremely worried about the company's outcome last year.;[sound:jpod101_lessons-examples_9295.ogg];;;jpod101_lessons-examples
36271;昨年は、３園の動物園が閉園した。;Last year, three zoos were closed.;[sound:tofugu_152.ogg];;;tofugu
36272;昨年は地震が多い年でした。;We had a lot of earthquakes last year.;[sound:1420_iknow_words_js03392a.ogg];;;iknow_words
36273;昨年、友人を亡くしました。;I lost my friend last year.;[sound:iknow_words_js01992a.ogg];;;iknow_words
36274;昨年大学を卒業しました。;I graduated from university last year.;[sound:anki5k_rec1408920661.ogg];;;anki5k
36275;昨年新たに報告された、20代の感染者数は、349人だった。;Last year, the number of newly reported infected people in their twenties was 349 people.;[sound:satori_reader_2_昨年新たに報__9人だった。.ogg];;;satori_reader
36276;昨日1時ごろに寝ていた。;Yesterday around one o'clock I was sleeping.;[sound:bunpro_昨日1時ごろに寝ていた。.ogg];;;bunpro
36278;昨日、あなたのお姉さんに会ったよ。;I met your older sister yesterday.;[sound:1104_iknow_words_js01165a.ogg];;;iknow_words
36279;昨日、いいお天気でした。;It was good weather yesterday.;[sound:satori_reader_8_昨日、いいお天気でした。.ogg];;;satori_reader
